image_name,image_path,shape_h,shape_w,total_pixels,bleached_pixels,unbleached_pixels,overlap_pixels,combined_pixels_provided,combined_pixels_computed,bleached_pct,unbleached_pct,background_pct,mean_R_bleached,mean_G_bleached,mean_B_bleached,mean_R_unbleached,mean_G_unbleached,mean_B_unbleached
C2_BC_PM_T3_29nov24_CDaza_corr.jpg,images\C2_BC_PM_T3_29nov24_CDaza_corr.jpg,2413,3189,7695057,1383306,2241551,0,0,3624857,17.9765530001922,29.12975173543224,52.89369526437556,146.1989075446792,167.52511953248234,45.81362836566891,80.91627002910039,97.1946955478595,1.7620585032417286
C2_BC_PP_T1_29nov24_HBenavides_corr.jpg,images\C2_BC_PP_T1_29nov24_HBenavides_corr.jpg,2582,3362,8680684,389204,3830090,0,0,4219294,4.483563737604087,44.1219839358281,51.394452326567816,136.58552584248878,162.34678985827483,51.77016937133226,84.40457221631867,102.86533266842294,12.740043445454285
C2_BC_PP_T2_29nov24_HBenavides_corr.jpg,images\C2_BC_PP_T2_29nov24_HBenavides_corr.jpg,2537,3365,8537005,39514,2122356,0,0,2161870,0.46285553305872495,24.860662492290913,74.67648197465036,151.27529483221136,177.23948473958598,58.04271903629093,92.5220264649286,113.6977363835285,11.07238842116968
C2_BC_PP_T3_29nov24_HBenavides_corr.jpg,images\C2_BC_PP_T3_29nov24_HBenavides_corr.jpg,2517,3413,8590521,483874,1553232,0,0,2037106,5.632650219934274,18.080765997778247,76.28658378228748,142.17675262568355,172.46242823544972,79.48575042263069,77.45582759046943,95.30423401011568,11.194101718223678
C2_BC_PSa_T1_29nov24_CDaza_corr.jpg,images\C2_BC_PSa_T1_29nov24_CDaza_corr.jpg,2417,3185,7698145,453424,3374114,0,0,3827538,5.890042341369252,43.83022143646294,50.279736222167806,120.51926673488832,130.33834336073963,77.7697364938777,97.8713629711385,103.13733709056659,52.629681154815756
C2_BC_PSa_T2_29nov24_CDaza_corr.jpg,images\C2_BC_PSa_T2_29nov24_CDaza_corr.jpg,2465,3217,7929905,0,3701914,0,0,3701914,0.0,46.68295521825293,53.31704478174707,,,,78.03057661523201,83.13225050608955,39.634394802256345
C2_BC_PSa_T3_29nov24_CDaza_corr.jpg,images\C2_BC_PSa_T3_29nov24_CDaza_corr.jpg,2429,3245,7882105,0,414906,0,0,414906,0.0,5.263898412923958,94.73610158707604,,,,89.21303861597566,95.33129431726704,27.998334562527415
C2_BC_PSb_T1_29nov24_HBenavides_corr.jpg,images\C2_BC_PSb_T1_29nov24_HBenavides_corr.jpg,2537,3357,8516709,29625,95544,0,0,125169,0.347845629103918,1.1218417818431978,98.53031258905288,82.33127426160337,99.52432067510549,5.658700421940928,79.68268023109772,94.5875512852717,5.870091266850875
C2_BC_PSb_T2_29nov24_HBenavides_corr.jpg,images\C2_BC_PSb_T2_29nov24_HBenavides_corr.jpg,2601,3365,8752365,6829211,52747,0,0,6881958,78.02703612109413,0.6026599667632692,21.370303912142603,87.90594198949191,104.76318435614304,3.7401910703886583,50.548163876618574,60.96921151913853,2.0009100043604375
C2_BC_PSb_T3_29nov24_HBenavides_corr.jpg,images\C2_BC_PSb_T3_29nov24_HBenavides_corr.jpg,2549,3413,8699737,570941,4438458,0,0,5009399,6.562738620719224,51.01830089806163,42.418960481219145,129.3512569600011,143.6453083593576,16.353458588540672,96.88781283950416,103.6743711442127,9.37644582870898
C2_Gr_PM_T1_30nov24_CGomez_corr.jpg,images\C2_Gr_PM_T1_30nov24_CGomez_corr.jpg,2529,3277,8287533,5557672,0,0,0,5557672,67.0606319154325,0.0,32.939368084567505,92.80838451783409,114.21852800956947,86.70455147407044,,,
